match_id,qtr,clock,score,event_type,event101245693,1,11:58,0 — 0,JUMP_BALL,Jump ball won by A. Nerecionis (H).
101245693,1,3:58,11 — 12,DRIVING_LAYUP,L. Bangyao (A) tries a driving layup, guarded closely by Â. Frazão (H).  Shot missed.
101245693,1,3:58,11 — 12,REBOUND_OOB,M. Kaprál (H) tries to grab the defensive rebound, but the ball goes out of bounds.
101245693,1,3:51,11 — 12,NOSHOOT_FOUL,Foul called on M. Kaprál (H).
101245693,1,3:45,11 — 12,STEAL_ON_PASS,Â. Frazão (H) intercepted a pass.
101245693,1,3:39,11 — 14,DUNK,M. Ilić (H) opens up the play with a pass to Â. Frazão (H). Â. Frazão (H) skies over the defender and throws it down one-handed.  Scored.
101245693,1,3:39,11 — 14,ASSIST,The shot was assisted by M. Ilić (H).
101245693,1,3:29,11 — 14,STEAL_ON_PASS,C. Rubio La Fuente (H) intercepted a pass.
101245693,1,3:25,11 — 14,TOPKEY,M. Kaprál (H) gets off a great pass to Â. Frazão (H). Â. Frazão (H) pulls up at the top of the key and takes a shot.  Shot missed.
101245693,1,3:25,11 — 14,REBOUND_OOB,The ball bounces off the top of the backboard and goes out of bounds.
101245693,1,3:19,11 — 14,STEAL,M. Ilić (H) stole the ball.
101245693,1,3:03,11 — 16,ELBOW,Â. Frazão (H)  finds C. Rubio La Fuente (H) in space. C. Rubio La Fuente (H) elevates and fires off a pull-up jumper from the elbow.  Scored.
101245693,1,3:03,11 — 16,ASSIST,The shot was assisted by Â. Frazão (H).
101245693,1,2:48,11 — 16,DRIVING_LAYUP,L. Bangyao (A) gets off a great pass to G. Lagomarsini (A). G. Lagomarsini (A) tries a driving layup.  Shot missed.
101245693,1,2:48,11 — 16,REBOUND,The defensive rebound is snapped up by Â. Frazão (H).
101245693,1,2:33,11 — 18,DRIVING_LAYUP,M. Ilić (H) gets off a great pass to C. Rubio La Fuente (H). C. Rubio La Fuente (H) tries a driving layup.  Scored.
101245693,1,2:33,11 — 18,ASSIST,The shot was assisted by M. Ilić (H).
101245693,1,2:21,13 — 18,TOPKEY,A. Kišák (A) fires from the top of the key with A. Nerecionis (H) right in his face.  Scored.
101245693,1,2:16,13 — 18,NOSHOOT_FOUL,Foul called on A. Kišák (A).
101245693,1,2:16,13 — 18,SUBSTITUTION,A. Kišák (A) was replaced by F. Abatematteo (A) at SF.
101245693,1,2:09,13 — 18,DRIVING_LAYUP,C. Rubio La Fuente (H) tries a driving layup
101245693,1,2:09,13 — 18,SHOOTING_FOUL,F. Abatematteo (A) is called for a shooting foul.
101245693,1,2:09,13 — 18,FREE_THROW_MISSED,Free throw missed by C. Rubio La Fuente (H).
101245693,1,2:09,13 — 18,SUBSTITUTION,F. Abatematteo (A) was replaced by A. Kišák (A) at SF.
101245693,1,2:09,13 — 19,FREE_THROW_MADE,C. Rubio La Fuente (H) gets the free throw to go.
101245693,1,2:02,13 — 19,NOSHOOT_FOUL,Foul called on A. Nerecionis (H).
101245693,1,2:02,13 — 19,SUBSTITUTION,I. Kalný (A) substituted for G. Lagomarsini (A) at PG.
101245693,1,2:02,14 — 19,FREE_THROW_MADE,The free throw by D. Enyego (A) is up and in.
101245693,1,2:02,15 — 19,FREE_THROW_MADE,The free throw by D. Enyego (A) is up and in.
101245693,1,1:49,15 — 19,STRONG,A. Nerecionis (H) goes up strong for an inside shot
101245693,1,1:49,15 — 19,SHOOTING_FOUL,D. Enyego (A) is called for a shooting foul.
101245693,1,1:49,15 — 19,TECHNICAL,D. Enyego (A) is assessed a flagrant foul.
101245693,1,1:49,15 — 20,FREE_THROW_MADE,A. Nerecionis (H) sinks the free throw.
101245693,1,1:49,15 — 21,FREE_THROW_MADE,A. Nerecionis (H) sinks the free throw.
101245693,1,1:25,15 — 21,STRAIGHT_ON_THREE,M. Kaprál (H) forces up a three from the top of the arc, guarded closely by L. Bangyao (A).  Shot missed.
101245693,1,1:25,15 — 21,REBOUND,The defensive rebound is snapped up by D. Enyego (A).
101245693,1,1:18,15 — 21,STEAL,Ball stolen by A. Nerecionis (H).
101245693,1,1:13,15 — 23,STRONG,C. Rubio La Fuente (H) backs down his defender and shoots from close range off of a nice pass from Â. Frazão (H).  Scored.
101245693,1,1:13,15 — 23,ASSIST,The shot was assisted by Â. Frazão (H).
